Transaction_Date|Store_id|StorageLocation|ItemCode|VBN|MANU_DATE|EXPR_DATE|Qty|Remarks1|Remarks2|Remarks3
09222020|WHCPT01|StorageLocation|MOTI01148|304|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTI01178|305|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTI011910|306|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTI01112|307|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTIF011436|308|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTIF3824|309|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTIF3836|310|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTIF3856|311|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTIF3878|312|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTIF38910|313|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|MOTIF381112|314|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|LITTLEMONKEY48|315|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|REDZBR24|316|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|REDZBR56|317|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|REDZBR910|318|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|REDZBR1112|319|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|BLUWHL910|320|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|BLUWHL1112|321|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|BLUDOG36|322|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|BLUDOG910|323|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|BLUDOG1112|324|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCLD48|325|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCLD56|326|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCLD78|327|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCLD910|328|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCLD1112|329|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|THRANM78|330|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|THRANM910|331|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|THRANM1112|332|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|CLRBWD36|333|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|CLRBWD48|334|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|CLRBWD1112|335|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|REDHOOD78|336|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|REDHOOD1112|337|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|YLWTOR48|338|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|YLWTOR910|339|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|YLWTOR1112|340|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|YLWFACE48|341|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|YLWFACE56|342|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|YLWFACE910|343|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|YLWFACE1112|344|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCAT24|345|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCAT910|346|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|PNKCAT1112|347|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|ORGSTPD910|348|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|ORGSTPD1112|349|20200922|20200922|0|||
09222020|WHCPT01|StorageLocation|TRGPNTS24|350|20200922|20200922|0|||
